slug,site-address,name,geography,url
/brownfield-land/local-authority-eng/BST/15-05097-COU,Storage Building And Land At Raleigh Road Raleigh Road Bristol,15/05097/COU,15/05097/COU,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/15-05097-COU
/brownfield-land/local-authority-eng/BST/16-00013-F,127 - 131 Raleigh Road Bristol BS3 1QU,16/00013/F,16/00013/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/16-00013-F
/brownfield-land/local-authority-eng/BST/18-03496-F,125 - 131 Raleigh Road Bristol BS3 1QU (between 125 and 127),18/03496/F,18/03496/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/18-03496-F
,,,,
/brownfield-land/local-authority-eng/BST/15-05105-F,17 Portland Square Bristol BS2 8SJ,15/05105/F,15/05105/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/15-05105-F
/brownfield-land/local-authority-eng/BST/19-02016-F,16 Portland Square Bristol BS2 8SJ,19/02016/F,19/02016/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/19-02016-F
,,,,
/brownfield-land/local-authority-eng/BST/16-02048-F,14 Charlotte Street City Centre Bristol BS1 5PP,16/02048/F,16/02048/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/16-02048-F
/brownfield-land/local-authority-eng/BST/16-02109-F,15 Charlotte Street City Centre Bristol BS1 5PP,16/02109/F,16/02109/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/16-02109-F
,,,,
/brownfield-land/local-authority-eng/BST/16-05227-COU,"New Bond House, Building B St Paul Street Bristol BS2 9AG",16/05227/COU,16/05227/COU,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/16-05227-COU
/brownfield-land/local-authority-eng/BST/17-03776-COU,Century Place St Paul Street Bristol BS2 8AN,17/03776/COU,17/03776/COU,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/17-03776-COU
,,,,
/brownfield-land/local-authority-eng/BST/16-05329-F,Former Gas Works (West Purifer House) Lime Kiln Road Bristol BS1 6UN,16/05329/F,16/05329/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/16-05329-F
/brownfield-land/local-authority-eng/BST/SA103,"Purifier House West, Anchor Road",SA103,SA103,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/SA103
,,,,
/brownfield-land/local-authority-eng/BST/17-05252-F,50 Park Street City Centre Bristol BS1 5JN,17/05252/F,17/05252/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/17-05252-F
/brownfield-land/local-authority-eng/BST/17-05415-F,48 Park Street City Centre Bristol BS1 5JG,17/05415/F,17/05415/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/17-05415-F
,,,,
/brownfield-land/local-authority-eng/BST/17-05290-F,31 - 32 Portland Square And Surrey Street (warehouse) Bristol BS2 8PS,17/05290/F,17/05290/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/17-05290-F
/brownfield-land/local-authority-eng/BST/19-01892-F,Nos. 31-32 Portland Square And Surrey Street Warehouse Surrey Street Bristol BS2 8PS,19/01892/F,19/01892/F,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/19-01892-F
/brownfield-land/local-authority-eng/BST/SA503,Land at Surrey Street / Portland Square (Sandhu's Warehouse),SA503,SA503,https://digital-land.github.io/brownfield-land/local-authority-eng/BST/SA503
,,,,
/brownfield-land/local-authority-eng/CAN/C422,"Blocks A-D, Beecroft Court, Beecroft Road, Cannock",C422,C422,https://digital-land.github.io/brownfield-land/local-authority-eng/CAN/C422
/brownfield-land/local-authority-eng/CAN/C422--b-,"Blocks C-D Beecroft Court, Beecroft Road, Cannock",C422 (b),C422 (b),https://digital-land.github.io/brownfield-land/local-authority-eng/CAN/C422--b-
,,,,
/brownfield-land/local-authority-eng/CHL/16-01565-FUL,Site at 190 Moulsham Street Chelmsford,16/01565/FUL,16/01565/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/16-01565-FUL
/brownfield-land/local-authority-eng/CHL/19-01553-FUL,189 Moulsham Street Chelmsford,19/01553/FUL,19/01553/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/19-01553-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/16-02272-FUL,Templeton House Templeton Park Bakers Lane West Hanningfield,16/02272/FUL,16/02272/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/16-02272-FUL
/brownfield-land/local-authority-eng/CHL/20-00879-FUL,,20/00879/FUL,20/00879/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-00879-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/17-00240-FUL,Boreham Village Store Main Road Boreham,17/00240/FUL,17/00240/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/17-00240-FUL
/brownfield-land/local-authority-eng/CHL/20-00992-FUL,,20/00992/FUL,20/00992/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-00992-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/17-00736-FUL,Brock Farm Ingatestone Road Stock Ingatestone,17/00736/FUL,17/00736/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/17-00736-FUL
/brownfield-land/local-authority-eng/CHL/20-01564-FUL,,20/01564/FUL,20/01564/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-01564-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/17-01049-FUL,Buildings rear of Oxney Grove Ongar Road West Writtle,17/01049/FUL,17/01049/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/17-01049-FUL
/brownfield-land/local-authority-eng/CHL/20-01244-FUL,,20/01244/FUL,20/01244/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-01244-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/18-01032-FUL,Site at 27 St Johns Road Chelmsford,18/01032/FUL,18/01032/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/18-01032-FUL
/brownfield-land/local-authority-eng/CHL/18-01949-FUL,Site at 25 St Johns Road Chelmsford,18/01949/FUL,18/01949/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/18-01949-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/18-01423-FUL,"Land at Nightingale Lodge, Brock Hill South Hanningfield",18/01423/FUL,18/01423/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/18-01423-FUL
/brownfield-land/local-authority-eng/CHL/20-00919-FUL,,20/00919/FUL,20/00919/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-00919-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/18-01584-FUL,Site at Handley Green Lane Margaretting Ingatestone,18/01584/FUL,18/01584/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/18-01584-FUL
/brownfield-land/local-authority-eng/CHL/21-00151-FUL,,21/00151/FUL,21/00151/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/21-00151-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/19-01659-FUL,Garage Site Hall Lane Sandon Chelmsford,19/01659/FUL,19/01659/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/19-01659-FUL
/brownfield-land/local-authority-eng/CHL/20-00731-FUL,,20/00731/FUL,20/00731/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-00731-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/19-01816-FUL,Site at Chase Farm Cattery Stock Road West Hanningfield Chelmsford,19/01816/FUL,19/01816/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/19-01816-FUL
/brownfield-land/local-authority-eng/CHL/20-01402-FUL,,20/01402/FUL,20/01402/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-01402-FUL
,,,,
/brownfield-land/local-authority-eng/CHL/20-01448-CUPAO,,20/01448/CUPAO,20/01448/CUPAO,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-01448-CUPAO
/brownfield-land/local-authority-eng/CHL/20-01477-CUPAO,,20/01477/CUPAO,20/01477/CUPAO,https://digital-land.github.io/brownfield-land/local-authority-eng/CHL/20-01477-CUPAO
,,,,
/brownfield-land/local-authority-eng/CHR/BLR17,"The Imperial Oriental, 13 - 14 South Bar Street, Banbury",BLR17,BLR17,https://digital-land.github.io/brownfield-land/local-authority-eng/CHR/BLR17
/brownfield-land/local-authority-eng/CHR/BLR3,"15 - 16 South Bar Street, Banbury",BLR3,BLR3,https://digital-land.github.io/brownfield-land/local-authority-eng/CHR/BLR3
,,,,
/brownfield-land/local-authority-eng/CLD/BLR036,"Fountain Chambers, 22 Fountain Street, Halifax",BLR036,BLR036,https://digital-land.github.io/brownfield-land/local-authority-eng/CLD/BLR036
/brownfield-land/local-authority-eng/CLD/BLR136,"6 Carlton Street, Halifax.",BLR136,BLR136,https://digital-land.github.io/brownfield-land/local-authority-eng/CLD/BLR136
,,,,
/brownfield-land/local-authority-eng/CLD/BLR141,"28 Clare Road, Halifax.",BLR141,BLR141,https://digital-land.github.io/brownfield-land/local-authority-eng/CLD/BLR141
/brownfield-land/local-authority-eng/CLD/BLR142,"26 Clare Road, Halifax.",BLR142,BLR142,https://digital-land.github.io/brownfield-land/local-authority-eng/CLD/BLR142
,,,,
/brownfield-land/local-authority-eng/CMD/LBCBLR062,17 & 27 Ferdinand Street London NW1 8EU,LBCBLR062,LBCBLR062,https://digital-land.github.io/brownfield-land/local-authority-eng/CMD/LBCBLR062
/brownfield-land/local-authority-eng/CMD/LBCBLR076,17 & 25-27 Ferdinand Street London NW1 8EU,LBCBLR076,LBCBLR076,https://digital-land.github.io/brownfield-land/local-authority-eng/CMD/LBCBLR076
,,,,
/brownfield-land/local-authority-eng/CMD/LBCBLR088,Rear of 110 Gloucester Avenue London NW1 8HX,LBCBLR088,LBCBLR088,https://digital-land.github.io/brownfield-land/local-authority-eng/CMD/LBCBLR088
/brownfield-land/local-authority-eng/CMD/LBCBLR089,Front of 110 Gloucester Avenue London NW1 8HX,LBCBLR089,LBCBLR089,https://digital-land.github.io/brownfield-land/local-authority-eng/CMD/LBCBLR089
,,,,
/brownfield-land/local-authority-eng/CON/BR17,The Harbour Lights 1 Fore Street Torpoint PL11 2AA,BR17,BR17,https://digital-land.github.io/brownfield-land/local-authority-eng/CON/BR17
/brownfield-land/local-authority-eng/CON/BR80,Land At Rear Of 1 Fore Street Torpoint Cornwall PL11 2AA,BR80,BR80,https://digital-land.github.io/brownfield-land/local-authority-eng/CON/BR80
,,,,
/brownfield-land/local-authority-eng/CRY/16-06484-FUL,"26, Fairfield Road",16/06484/FUL,16/06484/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/16-06484-FUL
/brownfield-land/local-authority-eng/CRY/18-02653-FUL,"Land To The Rear Of 26, Fairfield Road",18/02653/FUL,18/02653/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/18-02653-FUL
/brownfield-land/local-authority-eng/CRY/18-04056-FUL,"26, Fairfield Road",18/04056/FUL,18/04056/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/18-04056-FUL
,,,,
/brownfield-land/local-authority-eng/CRY/17-02918-FUL,Land Adjacent To 2 West Hill,17/02918/FUL,17/02918/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/17-02918-FUL
/brownfield-land/local-authority-eng/CRY/18-03158-FUL,"2, West Hill",18/03158/FUL,18/03158/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/18-03158-FUL
,,,,
/brownfield-land/local-authority-eng/CRY/18-03412-FUL,"Land Adjacent To Venture House (Car Park) 15, High Street",18/03412/FUL,18/03412/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/18-03412-FUL
/brownfield-land/local-authority-eng/CRY/18-04812-FUL,"Venture House Car Park 15, High Street",18/04812/FUL,18/04812/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/18-04812-FUL
,,,,
/brownfield-land/local-authority-eng/CRY/18-06191-FUL,"1, Dunheved Road South",18/06191/FUL,18/06191/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/18-06191-FUL
/brownfield-land/local-authority-eng/CRY/19-01764-FUL,"3, Dunheved Road South",19/01764/FUL,19/01764/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/CRY/19-01764-FUL
,,,,
/brownfield-land/local-authority-eng/DER/DER-0222,"Floors 3-6 Celtic House, Friary Street, Derby",DER/0222,DER/0222,https://digital-land.github.io/brownfield-land/local-authority-eng/DER/DER-0222
/brownfield-land/local-authority-eng/DER/DER-0302,"Celtic House (Floors 1 and 2), Celtic House, Friary Street, Derby",DER/0302,DER/0302,https://digital-land.github.io/brownfield-land/local-authority-eng/DER/DER-0302
,,,,
/brownfield-land/local-authority-eng/DST/LA-BRID-002,Bradfords Builders Merchants,LA/BRID/002,LA/BRID/002,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-BRID-002
/brownfield-land/local-authority-eng/DST/LA-BRID-003,Coach Station Square,LA/BRID/003,LA/BRID/003,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-BRID-003
/brownfield-land/local-authority-eng/DST/LA-BRID-005,Rope Walks Car Park,LA/BRID/005,LA/BRID/005,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-BRID-005
,,,,
/brownfield-land/local-authority-eng/DST/LA-DORC-008,Jonson Trading Park,LA/DORC/008,LA/DORC/008,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-DORC-008
/brownfield-land/local-authority-eng/DST/LA-DORC-009,"Land adj The Barn, Little Britain",LA/DORC/009,LA/DORC/009,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-DORC-009
/brownfield-land/local-authority-eng/DST/LA-DORC-010,Land to the east of Wareham Bridge,LA/DORC/010,LA/DORC/010,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-DORC-010
,,,,
/brownfield-land/local-authority-eng/DST/LA-SNEW-007,Hammonds Yard,LA/SNEW/007,LA/SNEW/007,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-SNEW-007
/brownfield-land/local-authority-eng/DST/LA-SNEW-009,"Former Creamery and Car Park, Station Road",LA/SNEW/009,LA/SNEW/009,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-SNEW-009
/brownfield-land/local-authority-eng/DST/LA-SNEW-011,Former livestock market site & railway gardens,LA/SNEW/011,LA/SNEW/011,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-SNEW-011
,,,,
/brownfield-land/local-authority-eng/DST/LA-WEYM-001,Brewers Quay,LA/WEYM/001,LA/WEYM/001,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-WEYM-001
/brownfield-land/local-authority-eng/DST/LA-WEYM-028,Land at the Nothe,LA/WEYM/028,LA/WEYM/028,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-WEYM-028
/brownfield-land/local-authority-eng/DST/LA-WEYM-035,Land at Governers Lane (car park),LA/WEYM/035,LA/WEYM/035,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-WEYM-035
,,,,
/brownfield-land/local-authority-eng/DST/LA-WEYM-026,"Former QinetiQ Site, Bincelaves",LA/WEYM/026,LA/WEYM/026,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-WEYM-026
/brownfield-land/local-authority-eng/DST/LA-WEYM-044,Newberry Gardens Car park,LA/WEYM/044,LA/WEYM/044,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-WEYM-044
/brownfield-land/local-authority-eng/DST/LA-WEYM-045,Newton's Road Car park,LA/WEYM/045,LA/WEYM/045,https://digital-land.github.io/brownfield-land/local-authority-eng/DST/LA-WEYM-045
,,,,
